Sun Feb  5 15:42:34 2023,1675600898,21.55
Sun Feb  5 15:42:56 2023,1675600959,1.98
Sun Feb  5 15:43:57 2023,1675600982,18.97
Sun Feb  5 15:44:09 2023,1675601042,1.11
Sun Feb  5 15:44:24 2023,1675601054,1.23
Sun Feb  5 15:45:01 2023,1675601068,5.20
Sun Feb  5 15:45:16 2023,1675601107,1.25
Sun Feb  5 15:45:31 2023,1675601121,1.28
Sun Feb  5 15:45:47 2023,1675601136,1.36
Sun Feb  5 15:46:52 2023,1675601152,26.30
Sun Feb  5 15:47:05 2023,1675601217,1.20
Sun Feb  5 15:47:30 2023,1675601231,2.27
Sun Feb  5 15:48:14 2023,1675601255,7.33
Sun Feb  5 15:48:58 2023,1675601299,7.07
Sun Feb  5 15:50:16 2023,1675601343,59.83
Sun Feb  5 15:50:30 2023,1675601422,1.23
Sun Feb  5 15:50:44 2023,1675601436,1.17
Sun Feb  5 15:51:02 2023,1675601449,1.53
Sun Feb  5 15:51:30 2023,1675601467,2.86
Sun Feb  5 15:52:53 2023,1675601496,75.55
Sun Feb  5 15:53:41 2023,1675601579,9.10
Sun Feb  5 15:53:57 2023,1675601626,1.42
Sun Feb  5 15:54:26 2023,1675601643,3.04
Sun Feb  5 15:55:04 2023,1675601672,4.95
Sun Feb  5 15:55:36 2023,1675601709,3.65
Sun Feb  5 15:55:48 2023,1675601742,1.00
Sun Feb  5 15:56:37 2023,1675601753,9.76
Sun Feb  5 15:57:11 2023,1675601801,4.19
Sun Feb  5 15:57:32 2023,1675601836,1.80
Sun Feb  5 15:58:04 2023,1675601857,3.56
Sun Feb  5 15:58:43 2023,1675601889,5.49
Sun Feb  5 15:59:29 2023,1675601928,8.09
Sun Feb  5 15:59:49 2023,1675601973,1.77
Sun Feb  5 16:00:14 2023,1675601994,2.47
Sun Feb  5 16:00:47 2023,1675602020,3.84
Sun Feb  5 16:01:03 2023,1675602053,1.37
Sun Feb  5 16:01:29 2023,1675602069,2.32
Sun Feb  5 16:01:39 2023,1675602094,1.02
Sun Feb  5 16:02:05 2023,1675602105,2.43
Sun Feb  5 16:02:21 2023,1675602130,1.36
Sun Feb  5 16:02:48 2023,1675602146,2.74
Sun Feb  5 16:03:41 2023,1675602174,12.29
Sun Feb  5 16:03:54 2023,1675602227,1.06
Sun Feb  5 16:04:37 2023,1675602238,6.74
Sun Feb  5 16:04:56 2023,1675602281,1.80
Sun Feb  5 16:05:20 2023,1675602302,2.18
Sun Feb  5 16:06:09 2023,1675602325,10.45
Sun Feb  5 16:07:26 2023,1675602375,50.66
Sun Feb  5 16:08:24 2023,1675602451,17.80
Sun Feb  5 16:08:47 2023,1675602510,1.98
Sun Feb  5 16:09:58 2023,1675602532,37.46
Sun Feb  5 16:10:34 2023,1675602604,4.59
Sun Feb  5 16:11:49 2023,1675602640,47.63
Sun Feb  5 16:12:01 2023,1675602715,1.03
Sun Feb  5 16:12:15 2023,1675602726,1.14
Sun Feb  5 16:12:34 2023,1675602739,1.79
Sun Feb  5 16:12:45 2023,1675602760,1.00
Sun Feb  5 16:13:10 2023,1675602770,2.45
Sun Feb  5 16:13:31 2023,1675602796,1.77
Sun Feb  5 16:13:44 2023,1675602816,1.17
Sun Feb  5 16:14:06 2023,1675602830,2.02
Sun Feb  5 16:14:18 2023,1675602852,1.02
Sun Feb  5 16:14:44 2023,1675602864,2.56
Sun Feb  5 16:14:58 2023,1675602890,1.17
Sun Feb  5 16:15:17 2023,1675602903,1.67
Sun Feb  5 16:15:28 2023,1675602923,1.01
Sun Feb  5 16:16:00 2023,1675602934,3.69
Sun Feb  5 16:16:17 2023,1675602966,1.45
Sun Feb  5 16:16:33 2023,1675602983,1.30
Sun Feb  5 16:17:40 2023,1675602998,30.16
Sun Feb  5 16:18:30 2023,1675603066,10.57
Sun Feb  5 16:18:43 2023,1675603116,1.12
Sun Feb  5 16:19:01 2023,1675603129,1.59
Sun Feb  5 16:19:37 2023,1675603147,4.06
Sun Feb  5 16:19:56 2023,1675603181,1.84
Sun Feb  5 16:20:35 2023,1675603202,5.15
Sun Feb  5 16:21:14 2023,1675603240,5.61
Sun Feb  5 16:21:57 2023,1675603280,6.98
Sun Feb  5 16:22:13 2023,1675603323,1.35
Sun Feb  5 16:22:33 2023,1675603339,1.65
Sun Feb  5 16:23:03 2023,1675603358,3.35
Sun Feb  5 16:23:16 2023,1675603389,1.12
Sun Feb  5 16:23:32 2023,1675603402,1.36
Sun Feb  5 16:23:53 2023,1675603418,1.93
Sun Feb  5 16:24:17 2023,1675603439,2.13
Sun Feb  5 16:24:37 2023,1675603463,1.66
Sun Feb  5 16:25:54 2023,1675603482,54.84
Sun Feb  5 16:26:06 2023,1675603559,1.03
Sun Feb  5 16:26:53 2023,1675603571,9.58
Sun Feb  5 16:27:12 2023,1675603619,1.61
Sun Feb  5 16:27:29 2023,1675603638,1.50
Sun Feb  5 16:28:01 2023,1675603655,3.43
Sun Feb  5 16:28:12 2023,1675603687,1.00
Sun Feb  5 16:28:42 2023,1675603698,3.34
Sun Feb  5 16:29:00 2023,1675603728,1.46
Sun Feb  5 16:29:15 2023,1675603746,1.33
Sun Feb  5 16:29:26 2023,1675603761,1.00
Sun Feb  5 16:29:37 2023,1675603772,1.01
Sun Feb  5 16:29:51 2023,1675603783,1.22
Sun Feb  5 16:30:20 2023,1675603797,2.98
Sun Feb  5 16:30:45 2023,1675603826,2.31
Sun Feb  5 16:30:57 2023,1675603851,1.08
Sun Feb  5 16:31:57 2023,1675603863,19.14
Sun Feb  5 16:32:11 2023,1675603923,1.17
Sun Feb  5 16:32:32 2023,1675603936,1.92
Sun Feb  5 16:33:14 2023,1675603958,6.44
Sun Feb  5 16:33:46 2023,1675604000,3.55
Sun Feb  5 16:35:05 2023,1675604031,61.73
Sun Feb  5 16:35:17 2023,1675604111,1.10
Sun Feb  5 16:36:21 2023,1675604123,23.58
Sun Feb  5 16:36:32 2023,1675604187,1.00
Sun Feb  5 16:36:43 2023,1675604198,1.05
Sun Feb  5 16:37:02 2023,1675604209,1.63
Sun Feb  5 16:37:29 2023,1675604228,2.46
Sun Feb  5 16:38:00 2023,1675604254,3.47
Sun Feb  5 16:38:11 2023,1675604285,1.04
Sun Feb  5 16:38:32 2023,1675604297,1.81
Sun Feb  5 16:38:58 2023,1675604317,2.44
Sun Feb  5 16:39:23 2023,1675604343,2.40
Sun Feb  5 16:39:53 2023,1675604368,3.19
Sun Feb  5 16:40:24 2023,1675604399,3.46
Sun Feb  5 16:40:45 2023,1675604430,1.84
Sun Feb  5 16:40:59 2023,1675604451,1.22
Sun Feb  5 16:41:18 2023,1675604465,1.57
Sun Feb  5 16:41:31 2023,1675604483,1.15
Sun Feb  5 16:42:05 2023,1675604496,3.80
Sun Feb  5 16:42:15 2023,1675604530,1.00
Sun Feb  5 16:42:56 2023,1675604540,6.27
Sun Feb  5 16:43:31 2023,1675604582,4.20
Sun Feb  5 16:44:09 2023,1675604616,5.21
Sun Feb  5 16:45:15 2023,1675604655,18.46
Sun Feb  5 16:45:39 2023,1675604714,3.12
Sun Feb  5 16:46:45 2023,1675604744,27.26
Sun Feb  5 16:47:05 2023,1675604810,1.85
Sun Feb  5 16:47:44 2023,1675604831,5.47
Sun Feb  5 16:47:57 2023,1675604870,1.15
Sun Feb  5 16:50:07 2023,1675604883,1205.33
Sun Feb  5 16:50:19 2023,1675605012,1.14
Sun Feb  5 16:50:35 2023,1675605025,1.32
Sun Feb  5 16:50:49 2023,1675605040,1.20
Sun Feb  5 16:51:04 2023,1675605054,1.33
Sun Feb  5 16:51:51 2023,1675605070,8.67
Sun Feb  5 16:52:09 2023,1675605117,1.44
Sun Feb  5 16:52:22 2023,1675605133,1.15
Sun Feb  5 16:53:23 2023,1675605147,21.68
Sun Feb  5 16:53:44 2023,1675605209,1.88
Sun Feb  5 16:54:22 2023,1675605230,5.01
Sun Feb  5 16:55:09 2023,1675605268,9.21
Sun Feb  5 16:55:45 2023,1675605315,4.48
Sun Feb  5 16:56:09 2023,1675605351,2.10
Sun Feb  5 16:57:00 2023,1675605374,11.11
Sun Feb  5 16:57:14 2023,1675605425,1.29
Sun Feb  5 16:57:29 2023,1675605440,1.26
Sun Feb  5 16:57:43 2023,1675605455,1.08
Sun Feb  5 16:58:00 2023,1675605467,1.47
Sun Feb  5 16:58:31 2023,1675605484,3.51
Sun Feb  5 16:58:42 2023,1675605516,1.05
Sun Feb  5 16:59:00 2023,1675605528,1.62
Sun Feb  5 16:59:12 2023,1675605546,1.00
Sun Feb  5 16:59:25 2023,1675605557,1.14
Sun Feb  5 17:00:04 2023,1675605570,5.61
Sun Feb  5 17:00:15 2023,1675605610,1.00
Sun Feb  5 17:00:47 2023,1675605620,3.73
Sun Feb  5 17:01:03 2023,1675605653,1.32
Sun Feb  5 17:01:22 2023,1675605669,1.73
Sun Feb  5 17:01:42 2023,1675605689,1.73
Sun Feb  5 17:02:02 2023,1675605708,1.72
Sun Feb  5 17:02:39 2023,1675605728,4.76
Sun Feb  5 17:02:50 2023,1675605765,1.00
Sun Feb  5 17:03:30 2023,1675605776,5.93
Sun Feb  5 17:03:59 2023,1675605816,2.86
Sun Feb  5 17:04:17 2023,1675605845,1.60
Sun Feb  5 17:04:31 2023,1675605863,1.19
Sun Feb  5 17:05:06 2023,1675605877,4.33
Sun Feb  5 17:05:18 2023,1675605912,1.07
Sun Feb  5 17:05:42 2023,1675605924,2.18
Sun Feb  5 17:05:55 2023,1675605948,1.11
Sun Feb  5 17:06:28 2023,1675605960,3.84
Sun Feb  5 17:06:48 2023,1675605994,1.71
Sun Feb  5 17:07:14 2023,1675606013,2.51
Sun Feb  5 17:07:33 2023,1675606039,1.61
Sun Feb  5 17:08:07 2023,1675606058,4.18
Sun Feb  5 17:08:45 2023,1675606093,5.32
Sun Feb  5 17:08:56 2023,1675606131,1.00
Sun Feb  5 17:09:10 2023,1675606142,1.17
Sun Feb  5 17:09:27 2023,1675606156,1.49
Sun Feb  5 17:09:52 2023,1675606173,2.33
Sun Feb  5 17:10:17 2023,1675606198,2.36
Sun Feb  5 17:10:28 2023,1675606223,1.00
Sun Feb  5 17:10:46 2023,1675606234,1.61
Sun Feb  5 17:10:59 2023,1675606253,1.09
Sun Feb  5 17:11:15 2023,1675606265,1.36
Sun Feb  5 17:11:38 2023,1675606281,2.14
Sun Feb  5 17:12:18 2023,1675606304,5.78
Sun Feb  5 17:12:41 2023,1675606344,2.11
Sun Feb  5 17:13:09 2023,1675606367,2.64
Sun Feb  5 17:13:28 2023,1675606394,1.72
Sun Feb  5 17:14:09 2023,1675606414,6.30
Sun Feb  5 17:14:36 2023,1675606456,2.58
Sun Feb  5 17:15:27 2023,1675606482,10.75
Sun Feb  5 17:15:51 2023,1675606533,2.25
Sun Feb  5 17:16:17 2023,1675606557,2.34
Sun Feb  5 17:16:33 2023,1675606582,1.52
Sun Feb  5 17:17:26 2023,1675606600,12.23
Sun Feb  5 17:17:44 2023,1675606652,1.53
Sun Feb  5 17:18:22 2023,1675606670,5.06
Sun Feb  5 17:18:37 2023,1675606708,1.32
Sun Feb  5 17:18:59 2023,1675606723,1.98
Sun Feb  5 17:19:53 2023,1675606745,13.18
Sun Feb  5 17:20:13 2023,1675606799,1.70
Sun Feb  5 17:20:37 2023,1675606819,2.28
Sun Feb  5 17:20:57 2023,1675606843,1.73
Sun Feb  5 17:21:31 2023,1675606863,4.02
Sun Feb  5 17:21:48 2023,1675606897,1.47
Sun Feb  5 17:23:56 2023,1675606914,1097.74
Sun Feb  5 17:24:08 2023,1675607042,1.00
Sun Feb  5 17:24:43 2023,1675607053,4.39
Sun Feb  5 17:26:33 2023,1675607088,409.44
Sun Feb  5 17:26:59 2023,1675607199,2.52
Sun Feb  5 17:27:12 2023,1675607225,1.11
Sun Feb  5 17:27:55 2023,1675607238,7.08
Sun Feb  5 17:28:36 2023,1675607281,5.84
Sun Feb  5 17:28:46 2023,1675607321,1.00
Sun Feb  5 17:28:57 2023,1675607332,1.00
Sun Feb  5 17:29:14 2023,1675607343,1.34
Sun Feb  5 17:29:38 2023,1675607359,2.41
Sun Feb  5 17:29:50 2023,1675607384,1.07
Sun Feb  5 17:30:17 2023,1675607396,2.56
Sun Feb  5 17:30:55 2023,1675607423,5.32
Sun Feb  5 17:31:07 2023,1675607461,1.06
Sun Feb  5 17:31:34 2023,1675607473,2.60
Sun Feb  5 17:31:45 2023,1675607500,1.00
Sun Feb  5 17:32:20 2023,1675607510,4.52
Sun Feb  5 17:32:45 2023,1675607546,2.38
Sun Feb  5 17:33:01 2023,1675607572,1.30
Sun Feb  5 17:33:55 2023,1675607587,13.53
Sun Feb  5 17:34:17 2023,1675607641,1.88
Sun Feb  5 17:34:35 2023,1675607662,1.62
Sun Feb  5 17:34:51 2023,1675607681,1.34
Sun Feb  5 17:35:12 2023,1675607697,1.92
Sun Feb  5 17:35:49 2023,1675607718,4.66
Sun Feb  5 17:36:05 2023,1675607755,1.43
Sun Feb  5 17:36:18 2023,1675607772,1.10
Sun Feb  5 17:36:29 2023,1675607784,1.00
Sun Feb  5 17:36:51 2023,1675607795,1.89
Sun Feb  5 17:37:06 2023,1675607816,1.35
Sun Feb  5 17:37:39 2023,1675607832,3.88
Sun Feb  5 17:37:59 2023,1675607865,1.71
Sun Feb  5 17:39:40 2023,1675607885,218.65
Sun Feb  5 17:40:14 2023,1675607986,4.08
Sun Feb  5 17:40:46 2023,1675608020,3.38
Sun Feb  5 17:41:45 2023,1675608051,19.19
Sun Feb  5 17:42:09 2023,1675608111,2.17
Sun Feb  5 17:42:20 2023,1675608135,1.03
Sun Feb  5 17:42:32 2023,1675608146,1.08
Sun Feb  5 17:42:49 2023,1675608158,1.43
Sun Feb  5 17:44:23 2023,1675608175,149.33
Sun Feb  5 17:44:38 2023,1675608269,1.29
Sun Feb  5 17:45:34 2023,1675608284,14.41
Sun Feb  5 17:45:51 2023,1675608339,1.46
Sun Feb  5 17:46:42 2023,1675608356,11.56
Sun Feb  5 17:47:09 2023,1675608408,2.52
Sun Feb  5 17:47:20 2023,1675608434,1.00
Sun Feb  5 17:47:44 2023,1675608445,2.38
Sun Feb  5 17:48:12 2023,1675608470,2.77
Sun Feb  5 17:49:08 2023,1675608498,14.97
Sun Feb  5 17:49:21 2023,1675608554,1.18
Sun Feb  5 17:49:32 2023,1675608567,1.01
Sun Feb  5 17:49:59 2023,1675608578,2.58
Sun Feb  5 17:50:37 2023,1675608605,5.15
Sun Feb  5 17:51:10 2023,1675608643,3.83
Sun Feb  5 17:51:22 2023,1675608676,1.09
Sun Feb  5 17:51:34 2023,1675608688,1.09
Sun Feb  5 17:51:52 2023,1675608701,1.54
Sun Feb  5 17:52:04 2023,1675608719,1.04
Sun Feb  5 17:52:16 2023,1675608730,1.08
Sun Feb  5 17:52:46 2023,1675608742,3.27
Sun Feb  5 17:53:00 2023,1675608773,1.21
Sun Feb  5 17:53:41 2023,1675608787,6.07
Sun Feb  5 17:54:09 2023,1675608827,2.62
Sun Feb  5 17:54:30 2023,1675608854,2.00
Sun Feb  5 17:54:47 2023,1675608877,1.44
Sun Feb  5 17:55:14 2023,1675608894,2.59
Sun Feb  5 17:55:31 2023,1675608920,1.38
Sun Feb  5 17:56:04 2023,1675608936,3.94
Sun Feb  5 17:56:16 2023,1675608970,1.05
Sun Feb  5 17:56:32 2023,1675608982,1.44
Sun Feb  5 17:57:13 2023,1675608998,6.09
Sun Feb  5 17:57:27 2023,1675609039,1.22
Sun Feb  5 17:57:45 2023,1675609053,1.57
Sun Feb  5 17:58:00 2023,1675609072,1.29
Sun Feb  5 17:58:38 2023,1675609087,4.99
Sun Feb  5 17:59:00 2023,1675609124,1.99
Sun Feb  5 17:59:49 2023,1675609147,9.82
Sun Feb  5 18:00:04 2023,1675609195,1.21
Sun Feb  5 18:00:40 2023,1675609209,4.80
Sun Feb  5 18:01:05 2023,1675609246,2.30
Sun Feb  5 18:01:21 2023,1675609271,1.37
Sun Feb  5 18:01:36 2023,1675609287,1.32
Sun Feb  5 18:01:48 2023,1675609302,1.06
Sun Feb  5 18:02:21 2023,1675609314,3.89
Sun Feb  5 18:02:35 2023,1675609348,1.18
Sun Feb  5 18:02:54 2023,1675609361,1.61
Sun Feb  5 18:03:17 2023,1675609380,2.14
Sun Feb  5 18:03:39 2023,1675609403,1.92
Sun Feb  5 18:04:12 2023,1675609425,3.76
Sun Feb  5 18:04:40 2023,1675609458,2.89
Sun Feb  5 18:04:58 2023,1675609486,1.48
Sun Feb  5 18:05:26 2023,1675609504,3.01
Sun Feb  5 18:05:47 2023,1675609533,1.78
Sun Feb  5 18:06:03 2023,1675609553,1.38
Sun Feb  5 18:06:23 2023,1675609569,1.78
Sun Feb  5 18:07:24 2023,1675609590,20.00
Sun Feb  5 18:08:09 2023,1675609650,7.71
Sun Feb  5 18:08:33 2023,1675609695,2.32
Sun Feb  5 18:09:05 2023,1675609720,3.39
Sun Feb  5 18:09:40 2023,1675609751,4.47
Sun Feb  5 18:10:28 2023,1675609787,8.73
Sun Feb  5 18:10:41 2023,1675609834,1.22
Sun Feb  5 18:10:54 2023,1675609848,1.13
Sun Feb  5 18:11:18 2023,1675609861,1.99
Sun Feb  5 18:11:32 2023,1675609883,1.32
Sun Feb  5 18:11:43 2023,1675609898,1.00
Sun Feb  5 18:12:21 2023,1675609909,5.17
Sun Feb  5 18:13:14 2023,1675609947,12.93
Sun Feb  5 18:13:36 2023,1675610001,1.90
Sun Feb  5 18:13:47 2023,1675610022,1.06
Sun Feb  5 18:14:05 2023,1675610034,1.45
Sun Feb  5 18:14:33 2023,1675610051,2.82
Sun Feb  5 18:15:02 2023,1675610079,2.96
Sun Feb  5 18:16:03 2023,1675610108,20.90
Sun Feb  5 18:16:26 2023,1675610169,2.03
Sun Feb  5 18:16:45 2023,1675610192,1.70
Sun Feb  5 18:17:00 2023,1675610211,1.29
Sun Feb  5 18:18:05 2023,1675610226,25.42
Sun Feb  5 18:18:33 2023,1675610291,2.90
Sun Feb  5 18:19:17 2023,1675610320,6.98
Sun Feb  5 18:19:49 2023,1675610363,3.58
Sun Feb  5 18:20:08 2023,1675610395,1.65
Sun Feb  5 18:20:21 2023,1675610414,1.08
Sun Feb  5 18:20:45 2023,1675610426,2.38
Sun Feb  5 18:20:57 2023,1675610451,1.09
Sun Feb  5 18:21:20 2023,1675610464,2.10
Sun Feb  5 18:22:04 2023,1675610487,6.78
Sun Feb  5 18:22:50 2023,1675610529,8.35
Sun Feb  5 18:24:16 2023,1675610576,91.61
Sun Feb  5 18:25:11 2023,1675610662,14.14
Sun Feb  5 18:25:38 2023,1675610717,2.73
Sun Feb  5 18:25:53 2023,1675610744,1.31
Sun Feb  5 18:26:07 2023,1675610759,1.10
Sun Feb  5 18:26:18 2023,1675610772,1.11
Sun Feb  5 18:26:41 2023,1675610784,2.05
Sun Feb  5 18:27:19 2023,1675610807,5.01
Sun Feb  5 18:27:36 2023,1675610845,1.49
Sun Feb  5 18:28:01 2023,1675610862,2.38
Sun Feb  5 18:28:36 2023,1675610887,4.24
Sun Feb  5 18:29:01 2023,1675610922,2.43
Sun Feb  5 18:29:34 2023,1675610948,3.66
Sun Feb  5 18:29:54 2023,1675610980,1.73
Sun Feb  5 18:30:30 2023,1675611000,4.63
Sun Feb  5 18:30:51 2023,1675611037,1.80
Sun Feb  5 18:31:04 2023,1675611057,1.18
Sun Feb  5 18:31:47 2023,1675611071,6.71
Sun Feb  5 18:32:04 2023,1675611113,1.49
Sun Feb  5 18:32:43 2023,1675611131,5.23
Sun Feb  5 18:32:58 2023,1675611169,1.28
Sun Feb  5 18:33:32 2023,1675611184,4.07
Sun Feb  5 18:34:04 2023,1675611218,3.52
Sun Feb  5 18:34:37 2023,1675611250,3.75
Sun Feb  5 18:35:04 2023,1675611283,2.78
Sun Feb  5 18:35:25 2023,1675611310,1.78
Sun Feb  5 18:35:46 2023,1675611331,1.83
Sun Feb  5 18:36:09 2023,1675611352,2.23
Sun Feb  5 18:36:21 2023,1675611376,1.01
Sun Feb  5 18:36:42 2023,1675611387,1.89
Sun Feb  5 18:37:00 2023,1675611408,1.51
Sun Feb  5 18:37:34 2023,1675611426,4.08
Sun Feb  5 18:37:56 2023,1675611460,1.97
Sun Feb  5 18:38:26 2023,1675611482,3.11
Sun Feb  5 18:39:08 2023,1675611512,6.72
Sun Feb  5 18:39:19 2023,1675611554,1.01
Sun Feb  5 18:39:43 2023,1675611565,2.22
Sun Feb  5 18:40:00 2023,1675611589,1.43
Sun Feb  5 18:40:47 2023,1675611606,8.76
Sun Feb  5 18:40:59 2023,1675611653,1.10
Sun Feb  5 18:42:39 2023,1675611666,207.17
Sun Feb  5 18:43:08 2023,1675611765,2.99
Sun Feb  5 18:43:23 2023,1675611794,1.27
Sun Feb  5 18:43:34 2023,1675611809,1.00
Sun Feb  5 18:43:55 2023,1675611820,1.84
Sun Feb  5 18:44:13 2023,1675611841,1.52
Sun Feb  5 18:44:51 2023,1675611859,5.38
Sun Feb  5 18:45:04 2023,1675611897,1.11
Sun Feb  5 18:46:04 2023,1675611910,19.02
Sun Feb  5 18:47:09 2023,1675611970,26.68
Sun Feb  5 18:47:34 2023,1675612035,2.31
Sun Feb  5 18:47:57 2023,1675612060,2.09
Sun Feb  5 18:48:09 2023,1675612083,1.13
Sun Feb  5 18:48:52 2023,1675612096,6.83
Sun Feb  5 18:49:06 2023,1675612139,1.20
Sun Feb  5 18:49:40 2023,1675612153,3.87
Sun Feb  5 18:49:59 2023,1675612186,1.63
Sun Feb  5 18:50:32 2023,1675612205,3.35
Sun Feb  5 18:50:58 2023,1675612236,2.63
Sun Feb  5 18:51:30 2023,1675612263,3.83
Sun Feb  5 18:52:21 2023,1675612296,11.14
Sun Feb  5 18:52:37 2023,1675612347,1.36
Sun Feb  5 18:52:55 2023,1675612363,1.61
Sun Feb  5 18:53:15 2023,1675612381,1.71
Sun Feb  5 18:53:51 2023,1675612401,4.36
Sun Feb  5 18:54:11 2023,1675612437,1.71
Sun Feb  5 18:54:59 2023,1675612456,10.08
Sun Feb  5 18:55:24 2023,1675612506,2.34
Sun Feb  5 18:55:39 2023,1675612531,1.27
Sun Feb  5 18:56:12 2023,1675612545,3.56
Sun Feb  5 18:56:28 2023,1675612577,1.45
Sun Feb  5 18:57:37 2023,1675612594,32.49
Sun Feb  5 18:58:20 2023,1675612663,6.84
Sun Feb  5 18:58:40 2023,1675612706,1.72
Sun Feb  5 18:58:55 2023,1675612726,1.30
Sun Feb  5 18:59:07 2023,1675612741,1.10
Sun Feb  5 18:59:33 2023,1675612753,2.57
Sun Feb  5 18:59:48 2023,1675612780,1.22
Sun Feb  5 19:00:05 2023,1675612794,1.50
Sun Feb  5 19:00:17 2023,1675612811,1.06
Sun Feb  5 19:00:28 2023,1675612823,1.05
Sun Feb  5 19:00:48 2023,1675612835,1.66
Sun Feb  5 19:00:58 2023,1675612854,1.00
Sun Feb  5 19:01:12 2023,1675612865,1.17
Sun Feb  5 19:01:37 2023,1675612878,2.29
Sun Feb  5 19:01:51 2023,1675612903,1.28
Sun Feb  5 19:03:02 2023,1675612918,35.07
Sun Feb  5 19:03:14 2023,1675612988,1.11
Sun Feb  5 19:03:56 2023,1675613000,6.40
Sun Feb  5 19:04:09 2023,1675613042,1.15
Sun Feb  5 19:04:34 2023,1675613055,2.38
Sun Feb  5 19:04:47 2023,1675613081,1.16
Sun Feb  5 19:05:21 2023,1675613094,3.96
Sun Feb  5 19:05:34 2023,1675613128,1.14
Sun Feb  5 19:05:54 2023,1675613141,1.70
Sun Feb  5 19:07:15 2023,1675613160,69.59
Sun Feb  5 19:08:05 2023,1675613242,10.26
Sun Feb  5 19:08:49 2023,1675613291,7.22
Sun Feb  5 19:09:00 2023,1675613335,1.07
Sun Feb  5 19:09:22 2023,1675613347,1.95
Sun Feb  5 19:10:11 2023,1675613369,9.50
Sun Feb  5 19:10:33 2023,1675613417,1.97
Sun Feb  5 19:11:00 2023,1675613439,2.67
Sun Feb  5 19:11:43 2023,1675613466,6.79
Sun Feb  5 19:12:21 2023,1675613509,5.18
Sun Feb  5 19:12:43 2023,1675613547,1.94
Sun Feb  5 19:12:56 2023,1675613569,1.14
Sun Feb  5 19:13:45 2023,1675613582,10.16
Sun Feb  5 19:14:03 2023,1675613632,1.51
Sun Feb  5 19:14:21 2023,1675613649,1.53
Sun Feb  5 19:14:55 2023,1675613667,4.11
Sun Feb  5 19:15:23 2023,1675613701,2.85
Sun Feb  5 19:15:48 2023,1675613730,2.32
Sun Feb  5 19:16:14 2023,1675613755,2.50
Sun Feb  5 19:16:46 2023,1675613781,3.66
Sun Feb  5 19:16:58 2023,1675613813,1.06
Sun Feb  5 19:17:19 2023,1675613825,1.73
Sun Feb  5 19:17:36 2023,1675613845,1.49
Sun Feb  5 19:17:48 2023,1675613862,1.08
Sun Feb  5 19:18:14 2023,1675613874,2.57
Sun Feb  5 19:18:28 2023,1675613901,1.18
Sun Feb  5 19:18:39 2023,1675613914,1.03
Sun Feb  5 19:18:59 2023,1675613926,1.69
Sun Feb  5 19:19:53 2023,1675613945,13.83
Sun Feb  5 19:20:05 2023,1675614000,1.07
Sun Feb  5 19:20:31 2023,1675614012,2.49
Sun Feb  5 19:21:24 2023,1675614037,12.56
Sun Feb  5 19:21:51 2023,1675614090,2.71
Sun Feb  5 19:22:26 2023,1675614118,3.89
Sun Feb  5 19:23:04 2023,1675614151,5.44
Sun Feb  5 19:23:22 2023,1675614190,1.52
Sun Feb  5 19:23:36 2023,1675614208,1.24
Sun Feb  5 19:24:09 2023,1675614222,3.82
Sun Feb  5 19:24:49 2023,1675614256,5.60
Sun Feb  5 19:25:03 2023,1675614295,1.23
Sun Feb  5 19:25:26 2023,1675614309,2.07
Sun Feb  5 19:26:01 2023,1675614332,4.23
Sun Feb  5 19:26:22 2023,1675614367,1.89
Sun Feb  5 19:26:55 2023,1675614388,3.73
Sun Feb  5 19:27:07 2023,1675614421,1.08
Sun Feb  5 19:27:26 2023,1675614433,1.64
Sun Feb  5 19:27:48 2023,1675614452,1.97
Sun Feb  5 19:28:09 2023,1675614474,1.91
Sun Feb  5 19:28:44 2023,1675614496,4.28
Sun Feb  5 19:28:56 2023,1675614531,1.07
Sun Feb  5 19:29:16 2023,1675614543,1.70
Sun Feb  5 19:29:38 2023,1675614563,1.93
Sun Feb  5 19:30:11 2023,1675614584,3.83
Sun Feb  5 19:30:34 2023,1675614617,2.08
Sun Feb  5 19:31:17 2023,1675614640,6.88
Sun Feb  5 19:31:28 2023,1675614683,1.01
Sun Feb  5 19:32:14 2023,1675614694,8.30
Sun Feb  5 19:33:13 2023,1675614740,18.20
Sun Feb  5 19:34:00 2023,1675614800,8.68
Sun Feb  5 19:34:15 2023,1675614846,1.30
Sun Feb  5 19:34:31 2023,1675614862,1.32
Sun Feb  5 19:34:46 2023,1675614877,1.13
Sun Feb  5 19:35:01 2023,1675614890,1.36
Sun Feb  5 19:35:16 2023,1675614906,1.43
Sun Feb  5 19:35:45 2023,1675614923,2.90
Sun Feb  5 19:36:48 2023,1675614951,23.98
Sun Feb  5 19:36:59 2023,1675615015,1.00
Sun Feb  5 19:38:05 2023,1675615026,27.39
Sun Feb  5 19:38:33 2023,1675615092,2.88
Sun Feb  5 19:38:50 2023,1675615120,1.45
Sun Feb  5 19:39:36 2023,1675615137,7.79
Sun Feb  5 19:40:18 2023,1675615182,6.40
Sun Feb  5 19:41:06 2023,1675615224,9.12
Sun Feb  5 19:41:46 2023,1675615271,5.81
Sun Feb  5 19:41:59 2023,1675615311,1.22
Sun Feb  5 19:42:25 2023,1675615326,2.47
Sun Feb  5 19:42:51 2023,1675615351,2.41
Sun Feb  5 19:43:05 2023,1675615377,1.23
