Sun Feb  5 17:56:16 2023,1675608970,1.05,2673.4,-87255.18
Sun Feb  5 17:56:32 2023,1675608982,1.44,2510.3,-84744.88
Sun Feb  5 17:57:13 2023,1675608998,6.09,452.64,-84292.24
Sun Feb  5 17:57:27 2023,1675609039,1.22,4334.0,-79958.24
Sun Feb  5 17:57:45 2023,1675609053,1.57,3998.0,-75960.24
Sun Feb  5 17:58:00 2023,1675609072,1.29,948.7,-75011.54
Sun Feb  5 17:58:38 2023,1675609087,4.99,232.9,-74778.64
Sun Feb  5 17:59:00 2023,1675609124,1.99,732.4,-74046.24
Sun Feb  5 17:59:49 2023,1675609147,9.82,-21400.96,-95447.2
Sun Feb  5 18:00:04 2023,1675609195,1.21,5623.46,-89823.74
Sun Feb  5 18:00:40 2023,1675609209,4.80,-3111.6,-92935.34
Sun Feb  5 18:01:05 2023,1675609246,2.30,-2175.9,-95111.24
Sun Feb  5 18:01:21 2023,1675609271,1.37,4403.73,-90707.51
Sun Feb  5 18:01:36 2023,1675609287,1.32,4331.69,-86375.82
Sun Feb  5 18:01:48 2023,1675609302,1.06,4764.78,-81611.04
Sun Feb  5 18:02:21 2023,1675609314,3.89,-775.8,-82386.84
Sun Feb  5 18:02:35 2023,1675609348,1.18,4390.0,-77996.84
Sun Feb  5 18:02:54 2023,1675609361,1.61,1056.4,-76940.44
Sun Feb  5 18:03:17 2023,1675609380,2.14,2436.1,-74504.34
Sun Feb  5 18:03:39 2023,1675609403,1.92,589.9,-73914.44
Sun Feb  5 18:04:12 2023,1675609425,3.76,541.6,-73372.84
Sun Feb  5 18:04:40 2023,1675609458,2.89,-875.33,-74248.17
Sun Feb  5 18:04:58 2023,1675609486,1.48,2788.5,-71459.67
Sun Feb  5 18:05:26 2023,1675609504,3.01,732.86,-70726.81
Sun Feb  5 18:05:47 2023,1675609533,1.78,2160.0,-68566.81
Sun Feb  5 18:06:03 2023,1675609553,1.38,2239.3,-66327.51
Sun Feb  5 18:06:23 2023,1675609569,1.78,1226.44,-65101.07
Sun Feb  5 18:07:24 2023,1675609590,20.00,-6334.6,-71435.67
Sun Feb  5 18:08:09 2023,1675609650,7.71,-2187.03,-73622.7
Sun Feb  5 18:08:33 2023,1675609695,2.32,650.0,-72972.7
Sun Feb  5 18:09:05 2023,1675609720,3.39,613.3,-72359.4
Sun Feb  5 18:09:40 2023,1675609751,4.47,-1406.5,-73765.9
Sun Feb  5 18:10:28 2023,1675609787,8.73,-6109.59,-79875.49
Sun Feb  5 18:10:41 2023,1675609834,1.22,1690.09,-78185.4
Sun Feb  5 18:10:54 2023,1675609848,1.13,1659.2,-76526.2
Sun Feb  5 18:11:18 2023,1675609861,1.99,1639.2,-74887.0
Sun Feb  5 18:11:32 2023,1675609883,1.32,1212.5,-73674.5
Sun Feb  5 18:11:43 2023,1675609898,1.00,1940.2,-71734.3
Sun Feb  5 18:12:21 2023,1675609909,5.17,-697.5,-72431.8
Sun Feb  5 18:13:14 2023,1675609947,12.93,-9242.15,-81673.95
Sun Feb  5 18:13:36 2023,1675610001,1.90,1339.32,-80334.63
Sun Feb  5 18:13:47 2023,1675610022,1.06,1160.2,-79174.43
Sun Feb  5 18:14:05 2023,1675610034,1.45,1186.0,-77988.43
Sun Feb  5 18:14:33 2023,1675610051,2.82,191.51,-77796.92
Sun Feb  5 18:15:02 2023,1675610079,2.96,82.24,-77714.68
Sun Feb  5 18:16:03 2023,1675610108,20.90,-6153.9,-83868.58
Sun Feb  5 18:16:26 2023,1675610169,2.03,2717.4,-81151.18
Sun Feb  5 18:16:45 2023,1675610192,1.70,2911.74,-78239.44
Sun Feb  5 18:17:00 2023,1675610211,1.29,2882.24,-75357.2
Sun Feb  5 18:18:05 2023,1675610226,25.42,-7386.47,-82743.67
Sun Feb  5 18:18:33 2023,1675610291,2.90,1183.97,-81559.7
Sun Feb  5 18:19:17 2023,1675610320,6.98,-228.72,-81788.42
Sun Feb  5 18:19:49 2023,1675610363,3.58,-170.76,-81959.18
Sun Feb  5 18:20:08 2023,1675610395,1.65,2024.86,-79934.32
Sun Feb  5 18:20:21 2023,1675610414,1.08,1781.0,-78153.32
Sun Feb  5 18:20:45 2023,1675610426,2.38,1635.3,-76518.02
Sun Feb  5 18:20:57 2023,1675610451,1.09,1890.38,-74627.64
Sun Feb  5 18:21:20 2023,1675610464,2.10,803.1,-73824.54
Sun Feb  5 18:22:04 2023,1675610487,6.78,-1836.63,-75661.17
Sun Feb  5 18:22:50 2023,1675610529,8.35,-4246.02,-79907.19
Sun Feb  5 18:24:16 2023,1675610576,91.61,-6055.43,-85962.62
Sun Feb  5 18:25:11 2023,1675610662,14.14,-8429.55,-94392.17
Sun Feb  5 18:25:38 2023,1675610717,2.73,1090.41,-93301.76
Sun Feb  5 18:25:53 2023,1675610744,1.31,1851.1,-91450.66
Sun Feb  5 18:26:07 2023,1675610759,1.10,1692.0,-89758.66
Sun Feb  5 18:26:18 2023,1675610772,1.11,2120.0,-87638.66
Sun Feb  5 18:26:41 2023,1675610784,2.05,2164.6,-85474.06
Sun Feb  5 18:27:19 2023,1675610807,5.01,-1053.83,-86527.89
Sun Feb  5 18:27:36 2023,1675610845,1.49,1963.13,-84564.76
Sun Feb  5 18:28:01 2023,1675610862,2.38,1688.29,-82876.47
Sun Feb  5 18:28:36 2023,1675610887,4.24,-2091.3,-84967.77
Sun Feb  5 18:29:01 2023,1675610922,2.43,84.85,-84882.92
Sun Feb  5 18:29:34 2023,1675610948,3.66,-503.09,-85386.01
Sun Feb  5 18:29:54 2023,1675610980,1.73,1800.7,-83585.31
Sun Feb  5 18:30:30 2023,1675611000,4.63,-1265.6,-84850.91
Sun Feb  5 18:30:51 2023,1675611037,1.80,2243.0,-82607.91
Sun Feb  5 18:31:04 2023,1675611057,1.18,2361.7,-80246.21
Sun Feb  5 18:31:47 2023,1675611071,6.71,-1388.06,-81634.27
Sun Feb  5 18:32:04 2023,1675611113,1.49,3434.3,-78199.97
Sun Feb  5 18:32:43 2023,1675611131,5.23,-2162.0,-80361.97
Sun Feb  5 18:32:58 2023,1675611169,1.28,2303.0,-78058.97
Sun Feb  5 18:33:32 2023,1675611184,4.07,-734.8,-78793.77
Sun Feb  5 18:34:04 2023,1675611218,3.52,-240.15,-79033.92
Sun Feb  5 18:34:37 2023,1675611250,3.75,-1453.66,-80487.58
Sun Feb  5 18:35:04 2023,1675611283,2.78,1582.03,-78905.55
Sun Feb  5 18:35:25 2023,1675611310,1.78,2402.64,-76502.91
Sun Feb  5 18:35:46 2023,1675611331,1.83,2977.5,-73525.41
Sun Feb  5 18:36:09 2023,1675611352,2.23,2731.05,-70794.36
Sun Feb  5 18:36:21 2023,1675611376,1.01,4228.0,-66566.36
Sun Feb  5 18:36:42 2023,1675611387,1.89,5001.2,-61565.16
Sun Feb  5 18:37:00 2023,1675611408,1.51,5022.0,-56543.16
Sun Feb  5 18:37:34 2023,1675611426,4.08,-914.95,-57458.11
Sun Feb  5 18:37:56 2023,1675611460,1.97,4369.71,-53088.4
Sun Feb  5 18:38:26 2023,1675611482,3.11,-659.95,-53748.35
Sun Feb  5 18:39:08 2023,1675611512,6.72,-4979.24,-58727.59
Sun Feb  5 18:39:19 2023,1675611554,1.01,5220.35,-53507.24
Sun Feb  5 18:39:43 2023,1675611565,2.22,1657.9,-51849.34
Sun Feb  5 18:40:00 2023,1675611589,1.43,4925.5,-46923.84
Sun Feb  5 18:40:47 2023,1675611606,8.76,-3219.5,-50143.34
Sun Feb  5 18:40:59 2023,1675611653,1.10,3665.0,-46478.34
Sun Feb  5 18:42:39 2023,1675611666,207.17,-9962.7,-56441.04
Sun Feb  5 18:43:08 2023,1675611765,2.99,305.51,-56135.53
Sun Feb  5 18:43:23 2023,1675611794,1.27,3795.1,-52340.43
Sun Feb  5 18:43:34 2023,1675611809,1.00,2726.07,-49614.36
Sun Feb  5 18:43:55 2023,1675611820,1.84,1630.4,-47983.96
Sun Feb  5 18:44:13 2023,1675611841,1.52,2018.2,-45965.76
Sun Feb  5 18:44:51 2023,1675611859,5.38,-4158.26,-50124.02
Sun Feb  5 18:45:04 2023,1675611897,1.11,2462.38,-47661.64
Sun Feb  5 18:46:04 2023,1675611910,19.02,-10023.53,-57685.17
Sun Feb  5 18:47:09 2023,1675611970,26.68,-10460.54,-68145.71
Sun Feb  5 18:47:34 2023,1675612035,2.31,2286.16,-65859.55
Sun Feb  5 18:47:57 2023,1675612060,2.09,2178.36,-63681.19
Sun Feb  5 18:48:09 2023,1675612083,1.13,3032.8,-60648.39
Sun Feb  5 18:48:52 2023,1675612096,6.83,-976.1,-61624.49
Sun Feb  5 18:49:06 2023,1675612139,1.20,3098.56,-58525.93
Sun Feb  5 18:49:40 2023,1675612153,3.87,-212.95,-58738.88
Sun Feb  5 18:49:59 2023,1675612186,1.63,1046.36,-57692.52
Sun Feb  5 18:50:32 2023,1675612205,3.35,2692.21,-55000.31
Sun Feb  5 18:50:58 2023,1675612236,2.63,2941.89,-52058.42
Sun Feb  5 18:51:30 2023,1675612263,3.83,-1210.83,-53269.25
Sun Feb  5 18:52:21 2023,1675612296,11.14,-7361.8,-60631.05
Sun Feb  5 18:52:37 2023,1675612347,1.36,1756.31,-58874.74
Sun Feb  5 18:52:55 2023,1675612363,1.61,1048.77,-57825.97
Sun Feb  5 18:53:15 2023,1675612381,1.71,1179.1,-56646.87
Sun Feb  5 18:53:51 2023,1675612401,4.36,-528.8,-57175.67
Sun Feb  5 18:54:11 2023,1675612437,1.71,1498.6,-55677.07
Sun Feb  5 18:54:59 2023,1675612456,10.08,-12028.43,-67705.5
Sun Feb  5 18:55:24 2023,1675612506,2.34,1204.69,-66500.81
Sun Feb  5 18:55:39 2023,1675612531,1.27,1791.4,-64709.41
Sun Feb  5 18:56:12 2023,1675612545,3.56,785.35,-63924.06
Sun Feb  5 18:56:28 2023,1675612577,1.45,2717.0,-61207.06
Sun Feb  5 18:57:37 2023,1675612594,32.49,-10169.27,-71376.33
Sun Feb  5 18:58:20 2023,1675612663,6.84,-3382.29,-74758.62
Sun Feb  5 18:58:40 2023,1675612706,1.72,1576.24,-73182.38
Sun Feb  5 18:58:55 2023,1675612726,1.30,2193.2,-70989.18
Sun Feb  5 18:59:07 2023,1675612741,1.10,1962.9,-69026.28
Sun Feb  5 18:59:33 2023,1675612753,2.57,-406.7,-69432.98
Sun Feb  5 18:59:48 2023,1675612780,1.22,1907.4,-67525.58
Sun Feb  5 19:00:05 2023,1675612794,1.50,1762.7,-65762.88
Sun Feb  5 19:00:17 2023,1675612811,1.06,1423.0,-64339.88
Sun Feb  5 19:00:28 2023,1675612823,1.05,1375.35,-62964.53
Sun Feb  5 19:00:48 2023,1675612835,1.66,1099.9,-61864.63
Sun Feb  5 19:00:58 2023,1675612854,1.00,1230.0,-60634.63
Sun Feb  5 19:01:12 2023,1675612865,1.17,893.0,-59741.63
Sun Feb  5 19:01:37 2023,1675612878,2.29,439.32,-59302.31
Sun Feb  5 19:01:51 2023,1675612903,1.28,1405.0,-57897.31
Sun Feb  5 19:03:02 2023,1675612918,35.07,-3002.39,-60899.7
Sun Feb  5 19:03:14 2023,1675612988,1.11,2876.0,-58023.7
Sun Feb  5 19:03:56 2023,1675613000,6.40,-715.7,-58739.4
Sun Feb  5 19:04:09 2023,1675613042,1.15,2020.0,-56719.4
Sun Feb  5 19:04:34 2023,1675613055,2.38,863.5,-55855.9
Sun Feb  5 19:04:47 2023,1675613081,1.16,1770.0,-54085.9
Sun Feb  5 19:05:21 2023,1675613094,3.96,237.4,-53848.5
Sun Feb  5 19:05:34 2023,1675613128,1.14,655.0,-53193.5
Sun Feb  5 19:05:54 2023,1675613141,1.70,1242.9,-51950.6
Sun Feb  5 19:07:15 2023,1675613160,69.59,-4763.2,-56713.8
Sun Feb  5 19:08:05 2023,1675613242,10.26,-8808.73,-65522.53
Sun Feb  5 19:08:49 2023,1675613291,7.22,-7088.32,-72610.85
Sun Feb  5 19:09:00 2023,1675613335,1.07,2516.0,-70094.85
Sun Feb  5 19:09:22 2023,1675613347,1.95,1365.2,-68729.65
Sun Feb  5 19:10:11 2023,1675613369,9.50,-3224.66,-71954.31
Sun Feb  5 19:10:33 2023,1675613417,1.97,3029.02,-68925.29
Sun Feb  5 19:11:00 2023,1675613439,2.67,2323.36,-66601.93
Sun Feb  5 19:11:43 2023,1675613466,6.79,-1586.27,-68188.2
Sun Feb  5 19:12:21 2023,1675613509,5.18,-1263.08,-69451.28
Sun Feb  5 19:12:43 2023,1675613547,1.94,2621.0,-66830.28
Sun Feb  5 19:12:56 2023,1675613569,1.14,2366.4,-64463.88
Sun Feb  5 19:13:45 2023,1675613582,10.16,-5581.95,-70045.83
Sun Feb  5 19:14:03 2023,1675613632,1.51,1966.0,-68079.83
Sun Feb  5 19:14:21 2023,1675613649,1.53,1935.56,-66144.27
Sun Feb  5 19:14:55 2023,1675613667,4.11,1662.96,-64481.31
Sun Feb  5 19:15:23 2023,1675613701,2.85,1067.66,-63413.65
Sun Feb  5 19:15:48 2023,1675613730,2.32,1036.8,-62376.85
Sun Feb  5 19:16:14 2023,1675613755,2.50,484.4,-61892.45
Sun Feb  5 19:16:46 2023,1675613781,3.66,-1542.1,-63434.55
Sun Feb  5 19:16:58 2023,1675613813,1.06,3160.8,-60273.75
Sun Feb  5 19:17:19 2023,1675613825,1.73,2715.0,-57558.75
Sun Feb  5 19:17:36 2023,1675613845,1.49,2693.0,-54865.75
Sun Feb  5 19:17:48 2023,1675613862,1.08,2995.0,-51870.75
Sun Feb  5 19:18:14 2023,1675613874,2.57,-363.74,-52234.49
Sun Feb  5 19:18:28 2023,1675613901,1.18,3121.95,-49112.54
Sun Feb  5 19:18:39 2023,1675613914,1.03,2740.0,-46372.54
Sun Feb  5 19:18:59 2023,1675613926,1.69,2725.0,-43647.54
Sun Feb  5 19:19:53 2023,1675613945,13.83,-9814.2,-53461.74
Sun Feb  5 19:20:05 2023,1675614000,1.07,1975.65,-51486.09
Sun Feb  5 19:20:31 2023,1675614012,2.49,2843.45,-48642.64
Sun Feb  5 19:21:24 2023,1675614037,12.56,-16503.0,-65145.64
Sun Feb  5 19:21:51 2023,1675614090,2.71,1519.0,-63626.64
Sun Feb  5 19:22:26 2023,1675614118,3.89,-1987.57,-65614.21
Sun Feb  5 19:23:04 2023,1675614151,5.44,-1418.9,-67033.11
Sun Feb  5 19:23:22 2023,1675614190,1.52,1543.2,-65489.91
Sun Feb  5 19:23:36 2023,1675614208,1.24,1921.04,-63568.87
Sun Feb  5 19:24:09 2023,1675614222,3.82,-690.11,-64258.98
Sun Feb  5 19:24:49 2023,1675614256,5.60,-978.44,-65237.42
Sun Feb  5 19:25:03 2023,1675614295,1.23,2405.65,-62831.77
Sun Feb  5 19:25:26 2023,1675614309,2.07,1103.3,-61728.47
Sun Feb  5 19:26:01 2023,1675614332,4.23,-933.33,-62661.8
Sun Feb  5 19:26:22 2023,1675614367,1.89,2032.78,-60629.02
Sun Feb  5 19:26:55 2023,1675614388,3.73,460.7,-60168.32
Sun Feb  5 19:27:07 2023,1675614421,1.08,1724.67,-58443.65
Sun Feb  5 19:27:26 2023,1675614433,1.64,1507.0,-56936.65
Sun Feb  5 19:27:48 2023,1675614452,1.97,1274.9,-55661.75
Sun Feb  5 19:28:09 2023,1675614474,1.91,3440.61,-52221.14
Sun Feb  5 19:28:44 2023,1675614496,4.28,-2579.5,-54800.64
Sun Feb  5 19:28:56 2023,1675614531,1.07,4330.0,-50470.64
Sun Feb  5 19:29:16 2023,1675614543,1.70,4290.68,-46179.96
Sun Feb  5 19:29:38 2023,1675614563,1.93,3673.18,-42506.78
Sun Feb  5 19:30:11 2023,1675614584,3.83,108.68,-42398.1
Sun Feb  5 19:30:34 2023,1675614617,2.08,4346.11,-38051.99
Sun Feb  5 19:31:17 2023,1675614640,6.88,-7654.45,-45706.44
Sun Feb  5 19:31:28 2023,1675614683,1.01,3812.0,-41894.44
Sun Feb  5 19:32:14 2023,1675614694,8.30,-3054.62,-44949.06
Sun Feb  5 19:33:13 2023,1675614740,18.20,-8466.77,-53415.83
Sun Feb  5 19:34:00 2023,1675614800,8.68,-8670.59,-62086.42
Sun Feb  5 19:34:15 2023,1675614846,1.30,3160.54,-58925.88
Sun Feb  5 19:34:31 2023,1675614862,1.32,2830.86,-56095.02
Sun Feb  5 19:34:46 2023,1675614877,1.13,2301.58,-53793.44
Sun Feb  5 19:35:01 2023,1675614890,1.36,2509.6,-51283.84
Sun Feb  5 19:35:16 2023,1675614906,1.43,2295.64,-48988.2
Sun Feb  5 19:35:45 2023,1675614923,2.90,220.3,-48767.9
Sun Feb  5 19:36:48 2023,1675614951,23.98,-5131.06,-53898.96
Sun Feb  5 19:36:59 2023,1675615015,1.00,2394.03,-51504.93
Sun Feb  5 19:38:05 2023,1675615026,27.39,-9638.65,-61143.58
Sun Feb  5 19:38:33 2023,1675615092,2.88,48.3,-61095.28
Sun Feb  5 19:38:50 2023,1675615120,1.45,4263.8,-56831.48
Sun Feb  5 19:39:36 2023,1675615137,7.79,-9581.53,-66413.01
Sun Feb  5 19:40:18 2023,1675615182,6.40,-3447.74,-69860.75
Sun Feb  5 19:41:06 2023,1675615224,9.12,-6188.74,-76049.49
Sun Feb  5 19:41:46 2023,1675615271,5.81,-1949.4,-77998.89
Sun Feb  5 19:41:59 2023,1675615311,1.22,1395.62,-76603.27
Sun Feb  5 19:42:25 2023,1675615326,2.47,1133.81,-75469.46
Sun Feb  5 19:42:51 2023,1675615351,2.41,175.6,-75293.86
Sun Feb  5 19:43:05 2023,1675615377,1.23,1706.39,-73587.47
Sun Feb  5 19:43:32 2023,1675615391,2.75,636.6,-72950.87
Sun Feb  5 19:43:44 2023,1675615419,1.05,2386.95,-70563.92
Sun Feb  5 19:44:07 2023,1675615430,2.13,464.92,-70099.0
Sun Feb  5 19:45:13 2023,1675615454,26.73,-16596.6,-86695.6
Sun Feb  5 19:45:25 2023,1675615519,1.08,2340.0,-84355.6
Sun Feb  5 19:46:24 2023,1675615531,18.53,-8186.75,-92542.35
Sun Feb  5 19:46:39 2023,1675615591,1.23,1859.64,-90682.71
Sun Feb  5 19:47:06 2023,1675615605,2.65,1009.1,-89673.61
Sun Feb  5 19:47:26 2023,1675615632,1.78,2080.37,-87593.24
Sun Feb  5 19:48:01 2023,1675615653,4.16,-906.73,-88499.97
Sun Feb  5 19:48:39 2023,1675615687,5.29,-1785.05,-90285.02
Sun Feb  5 19:48:51 2023,1675615726,1.06,3475.0,-86810.02
Sun Feb  5 19:49:09 2023,1675615737,1.58,3277.0,-83533.02
Sun Feb  5 19:50:38 2023,1675615756,107.16,-10771.62,-94304.64
Sun Feb  5 19:50:59 2023,1675615844,1.85,2641.79,-91662.85
Sun Feb  5 19:51:10 2023,1675615866,1.00,1891.0,-89771.85
Sun Feb  5 19:51:48 2023,1675615876,5.09,-597.64,-90369.49
Sun Feb  5 19:52:00 2023,1675615914,1.07,1850.42,-88519.07
Sun Feb  5 19:52:12 2023,1675615926,1.13,3481.2,-85037.87
Sun Feb  5 19:52:26 2023,1675615939,1.20,3327.31,-81710.56
Sun Feb  5 19:53:13 2023,1675615953,8.78,-11736.6,-93447.16
Sun Feb  5 19:53:49 2023,1675616000,4.27,759.7,-92687.46
Sun Feb  5 19:54:31 2023,1675616035,6.47,-4527.0,-97214.46
Sun Feb  5 19:54:45 2023,1675616077,1.19,2054.1,-95160.36
Sun Feb  5 19:54:55 2023,1675616090,1.00,1451.0,-93709.36
Sun Feb  5 19:55:32 2023,1675616101,4.85,-1635.7,-95345.06
Sun Feb  5 19:56:01 2023,1675616138,3.04,535.25,-94809.81
Sun Feb  5 19:57:06 2023,1675616168,23.83,-17278.96,-112088.77
Sun Feb  5 19:57:16 2023,1675616231,1.00,2219.0,-109869.77
Sun Feb  5 19:57:48 2023,1675616242,3.54,1105.35,-108764.42
Sun Feb  5 19:58:00 2023,1675616274,1.03,2345.5,-106418.92
Sun Feb  5 19:58:13 2023,1675616285,1.24,2461.5,-103957.42
Sun Feb  5 19:59:19 2023,1675616299,26.37,-9979.82,-113937.24
Sun Feb  5 19:59:30 2023,1675616365,1.02,2086.7,-111850.54
Sun Feb  5 20:00:31 2023,1675616376,19.36,-10438.48,-122289.02
Sun Feb  5 20:00:59 2023,1675616436,2.70,665.98,-121623.04
Sun Feb  5 20:01:24 2023,1675616463,2.66,1485.94,-120137.1
Sun Feb  5 20:01:36 2023,1675616491,1.03,2525.9,-117611.2
Sun Feb  5 20:02:17 2023,1675616502,5.65,-3844.8,-121456.0
Sun Feb  5 20:02:36 2023,1675616541,1.65,2509.5,-118946.5
Sun Feb  5 20:02:48 2023,1675616561,1.13,2577.0,-116369.5
Sun Feb  5 20:03:04 2023,1675616573,1.46,2464.5,-113905.0
Sun Feb  5 20:03:36 2023,1675616591,3.61,970.1,-112934.9
Sun Feb  5 20:03:51 2023,1675616623,1.23,2681.0,-110253.9
Sun Feb  5 20:04:27 2023,1675616637,4.53,-702.21,-110956.11
Sun Feb  5 20:04:47 2023,1675616673,1.76,3649.5,-107306.61
Sun Feb  5 20:04:59 2023,1675616693,1.06,4104.1,-103202.51
Sun Feb  5 20:05:13 2023,1675616705,1.21,3347.0,-99855.51
Sun Feb  5 20:05:55 2023,1675616719,6.91,-2287.7,-102143.21
Sun Feb  5 20:06:11 2023,1675616762,1.33,2240.12,-99903.09
Sun Feb  5 20:07:10 2023,1675616778,17.62,-9333.68,-109236.77
Sun Feb  5 20:07:43 2023,1675616836,3.89,1486.98,-107749.79
Sun Feb  5 20:08:23 2023,1675616870,5.71,-1069.02,-108818.81
Sun Feb  5 20:08:41 2023,1675616909,1.49,2761.64,-106057.17
Sun Feb  5 20:08:57 2023,1675616927,1.36,2687.64,-103369.53
Sun Feb  5 20:09:09 2023,1675616943,1.07,2718.0,-100651.53
Sun Feb  5 20:09:20 2023,1675616955,1.00,2925.0,-97726.53
Sun Feb  5 20:09:56 2023,1675616965,4.51,-1008.0,-98734.53
Sun Feb  5 20:10:18 2023,1675617001,1.96,1067.9,-97666.63
Sun Feb  5 20:10:50 2023,1675617023,3.77,336.0,-97330.63
Sun Feb  5 20:11:02 2023,1675617056,1.04,1598.6,-95732.03
Sun Feb  5 20:11:13 2023,1675617068,1.08,1270.0,-94462.03
Sun Feb  5 20:11:46 2023,1675617080,3.64,1006.35,-93455.68
Sun Feb  5 20:12:13 2023,1675617112,2.75,1044.98,-92410.7
Sun Feb  5 20:12:50 2023,1675617140,4.84,-717.45,-93128.15
Sun Feb  5 20:13:31 2023,1675617177,5.90,-1455.51,-94583.66
Sun Feb  5 20:13:53 2023,1675617217,1.79,2150.04,-92433.62
Sun Feb  5 20:14:14 2023,1675617238,2.00,1935.21,-90498.41
Sun Feb  5 20:14:51 2023,1675617260,4.76,-2235.46,-92733.87
Sun Feb  5 20:15:11 2023,1675617297,1.77,3528.11,-89205.76
Sun Feb  5 20:15:32 2023,1675617317,1.74,3776.89,-85428.87
Sun Feb  5 20:16:46 2023,1675617337,42.83,-13560.83,-98989.7
Sun Feb  5 20:16:59 2023,1675617410,1.18,2837.5,-96152.2
Sun Feb  5 20:17:11 2023,1675617424,1.11,2401.88,-93750.32
Sun Feb  5 20:18:01 2023,1675617437,11.23,-11147.68,-104898.0
Sun Feb  5 20:18:16 2023,1675617488,1.25,1849.85,-103048.15
Sun Feb  5 20:18:27 2023,1675617502,1.04,1519.0,-101529.15
Sun Feb  5 20:18:44 2023,1675617514,1.42,1866.0,-99663.15
Sun Feb  5 20:20:30 2023,1675617530,297.55,-6184.95,-105848.1
Sun Feb  5 20:20:54 2023,1675617636,2.23,1319.78,-104528.32
Sun Feb  5 20:21:34 2023,1675617660,5.80,-4831.69,-109360.01
Sun Feb  5 20:23:48 2023,1675617700,1457.11,-10109.43,-119469.44
Sun Feb  5 20:24:09 2023,1675617832,1.84,2308.59,-117160.85
Sun Feb  5 20:24:19 2023,1675617853,1.08,3070.0,-114090.85
Sun Feb  5 20:24:47 2023,1675617865,2.80,198.54,-113892.31
Sun Feb  5 20:25:00 2023,1675617893,1.09,3377.41,-110514.9
Sun Feb  5 20:25:26 2023,1675617906,2.53,1974.4,-108540.5
Sun Feb  5 20:25:44 2023,1675617932,1.46,2316.62,-106223.88
Sun Feb  5 20:26:07 2023,1675617949,2.26,752.3,-105471.58
Sun Feb  5 20:26:42 2023,1675617973,4.16,-172.24,-105643.82
Sun Feb  5 20:27:02 2023,1675618008,1.72,3377.18,-102266.64
Sun Feb  5 20:27:23 2023,1675618028,1.86,2948.06,-99318.58
Sun Feb  5 20:28:29 2023,1675618049,27.56,-16451.52,-115770.1
Sun Feb  5 20:28:47 2023,1675618115,1.50,3108.34,-112661.76
Sun Feb  5 20:29:04 2023,1675618133,1.40,2725.9,-109935.86
Sun Feb  5 20:29:21 2023,1675618149,1.51,2285.13,-107650.73
Sun Feb  5 20:29:49 2023,1675618167,2.58,2336.85,-105313.88
Sun Feb  5 20:30:06 2023,1675618193,1.50,2767.09,-102546.79
Sun Feb  5 20:30:31 2023,1675618211,2.57,1437.74,-101109.05
Sun Feb  5 20:30:48 2023,1675618237,1.41,3033.33,-98075.72
Sun Feb  5 20:31:17 2023,1675618254,3.06,2227.62,-95848.1
Sun Feb  5 20:31:28 2023,1675618283,1.01,2661.0,-93187.1
Sun Feb  5 20:31:59 2023,1675618294,3.30,-646.23,-93833.33
Sun Feb  5 20:32:11 2023,1675618325,1.10,2409.96,-91423.37
Sun Feb  5 20:33:14 2023,1675618337,20.49,-8372.96,-99796.33
Sun Feb  5 20:33:41 2023,1675618398,2.86,1981.16,-97815.17
Sun Feb  5 20:34:38 2023,1675618427,14.91,-10526.47,-108341.64
Sun Feb  5 20:36:27 2023,1675618483,390.56,-14961.27,-123302.91
Sun Feb  5 20:36:49 2023,1675618593,2.01,2346.08,-120956.83
Sun Feb  5 20:37:42 2023,1675618615,11.04,-15211.44,-136168.27
Sun Feb  5 20:38:18 2023,1675618666,4.82,-800.68,-136968.95
Sun Feb  5 20:38:37 2023,1675618703,1.68,3951.88,-133017.07
Sun Feb  5 20:38:48 2023,1675618723,1.05,4135.0,-128882.07
Sun Feb  5 20:39:03 2023,1675618734,1.31,3379.29,-125502.78
Sun Feb  5 20:39:32 2023,1675618749,2.86,1619.68,-123883.1
Sun Feb  5 20:39:53 2023,1675618778,1.89,2749.1,-121134.0
Sun Feb  5 20:40:14 2023,1675618799,1.77,2738.05,-118395.95
Sun Feb  5 20:40:30 2023,1675618820,1.39,1172.24,-117223.71
Sun Feb  5 20:40:44 2023,1675618836,1.25,780.38,-116443.33
Sun Feb  5 20:40:57 2023,1675618850,1.11,875.0,-115568.33
Sun Feb  5 20:41:25 2023,1675618863,2.84,924.5,-114643.83
Sun Feb  5 20:41:39 2023,1675618891,1.23,2808.81,-111835.02
Sun Feb  5 20:42:00 2023,1675618905,1.81,1853.41,-109981.61
Sun Feb  5 20:42:19 2023,1675618926,1.55,2465.7,-107515.91
Sun Feb  5 20:42:51 2023,1675618944,3.79,-15.4,-107531.31
Sun Feb  5 20:43:19 2023,1675618977,2.81,2375.91,-105155.4
Sun Feb  5 20:43:39 2023,1675619005,1.72,1473.48,-103681.92
Sun Feb  5 20:44:08 2023,1675619025,2.94,679.7,-103002.22
Sun Feb  5 20:44:37 2023,1675619054,2.98,2150.78,-100851.44
Sun Feb  5 20:44:52 2023,1675619083,1.33,2478.19,-98373.25
Sun Feb  5 20:45:13 2023,1675619098,1.92,3327.8,-95045.45
Sun Feb  5 20:45:34 2023,1675619120,1.73,1726.4,-93319.05
Sun Feb  5 20:46:03 2023,1675619140,2.97,1348.9,-91970.15
Sun Feb  5 20:46:43 2023,1675619169,5.85,176.9,-91793.25
