Wed Feb  8 16:53:42 2023,1675864411,1.50,1348.0
Wed Feb  8 16:54:10 2023,1675864429,2.77,1283.3
Wed Feb  8 16:54:26 2023,1675864457,1.35,1365.0
Wed Feb  8 16:54:41 2023,1675864472,1.24,1240.0
Wed Feb  8 16:54:53 2023,1675864487,1.09,1250.0
Wed Feb  8 16:55:30 2023,1675864499,5.10,717.2
Wed Feb  8 16:55:50 2023,1675864537,1.69,1893.5
Wed Feb  8 16:56:34 2023,1675864556,7.43,-3217.6
Wed Feb  8 16:57:13 2023,1675864601,5.18,-392.4
Wed Feb  8 16:57:30 2023,1675864639,1.47,2474.3
Wed Feb  8 16:57:59 2023,1675864656,2.99,1436.92
Wed Feb  8 16:58:42 2023,1675864685,6.86,-5284.94
Wed Feb  8 16:58:56 2023,1675864728,1.22,1295.0
Wed Feb  8 16:59:16 2023,1675864742,1.82,1270.0
Wed Feb  8 16:59:37 2023,1675864763,1.84,1275.0
Wed Feb  8 16:59:53 2023,1675864784,1.31,1289.0
Wed Feb  8 17:00:05 2023,1675864799,1.11,1311.0
Wed Feb  8 17:00:35 2023,1675864812,3.08,2586.0
Wed Feb  8 17:00:51 2023,1675864841,1.37,2937.0
Wed Feb  8 17:01:08 2023,1675864857,1.43,2696.32
Wed Feb  8 17:01:36 2023,1675864874,2.81,1011.32
Wed Feb  8 17:02:15 2023,1675864902,5.61,-1694.7
Wed Feb  8 17:02:29 2023,1675864942,1.20,2299.85
Wed Feb  8 17:02:43 2023,1675864956,1.24,2202.75
Wed Feb  8 17:03:08 2023,1675864970,2.31,1494.17
Wed Feb  8 17:03:47 2023,1675864995,5.45,772.8
Wed Feb  8 17:04:01 2023,1675865034,1.19,2877.66
Wed Feb  8 17:04:14 2023,1675865048,1.12,917.66
Wed Feb  8 17:05:17 2023,1675865060,23.39,-3251.37
Wed Feb  8 17:05:31 2023,1675865124,1.19,1860.93
Wed Feb  8 17:05:45 2023,1675865137,1.22,1689.24
Wed Feb  8 17:06:38 2023,1675865151,12.46,-8079.83
Wed Feb  8 17:07:02 2023,1675865204,2.29,1194.31
Wed Feb  8 17:07:19 2023,1675865229,1.41,1519.91
Wed Feb  8 17:07:31 2023,1675865245,1.08,1403.74
Wed Feb  8 17:07:57 2023,1675865258,2.45,1374.88
Wed Feb  8 17:08:10 2023,1675865283,1.14,2007.32
Wed Feb  8 17:08:25 2023,1675865296,1.27,1820.92
Wed Feb  8 17:08:36 2023,1675865311,1.06,1865.0
Wed Feb  8 17:09:06 2023,1675865323,3.13,1762.5
Wed Feb  8 17:09:25 2023,1675865353,1.63,1657.9
Wed Feb  8 17:09:49 2023,1675865372,2.11,1638.0
Wed Feb  8 17:10:27 2023,1675865395,5.16,512.39
Wed Feb  8 17:10:39 2023,1675865433,1.12,1150.55
Wed Feb  8 17:11:10 2023,1675865446,3.26,1097.5
Wed Feb  8 17:11:49 2023,1675865476,5.61,632.17
Wed Feb  8 17:12:17 2023,1675865516,2.85,886.79
Wed Feb  8 17:12:45 2023,1675865544,2.65,1708.5
Wed Feb  8 17:12:59 2023,1675865571,1.15,1748.8
Wed Feb  8 17:13:13 2023,1675865584,1.31,1676.0
Wed Feb  8 17:13:51 2023,1675865600,4.98,-1068.3
Wed Feb  8 17:14:09 2023,1675865637,1.60,1690.55
Wed Feb  8 17:14:23 2023,1675865656,1.23,1935.0
Wed Feb  8 17:14:49 2023,1675865670,2.36,1378.85
Wed Feb  8 17:15:05 2023,1675865695,1.36,2055.0
Wed Feb  8 17:15:15 2023,1675865711,1.00,3160.0
Wed Feb  8 17:15:29 2023,1675865722,1.16,3180.5
Wed Feb  8 17:15:58 2023,1675865735,3.02,2330.0
Wed Feb  8 17:17:27 2023,1675865764,110.58,-4673.22
Wed Feb  8 17:18:03 2023,1675865854,4.57,-710.41
Wed Feb  8 17:18:28 2023,1675865890,2.33,716.19
Wed Feb  8 17:19:01 2023,1675865915,3.82,727.15
Wed Feb  8 17:19:12 2023,1675865948,1.00,2024.0
Wed Feb  8 17:19:59 2023,1675865959,8.66,-7928.0
Wed Feb  8 17:20:10 2023,1675866005,1.00,1046.68
Wed Feb  8 17:20:21 2023,1675866016,1.03,1105.18
Wed Feb  8 17:20:49 2023,1675866027,2.84,-76.78
Wed Feb  8 17:21:10 2023,1675866056,1.86,5.2
Wed Feb  8 17:21:23 2023,1675866077,1.13,2342.0
Wed Feb  8 17:22:10 2023,1675866090,8.58,-6239.4
Wed Feb  8 17:22:21 2023,1675866136,1.01,1612.4
Wed Feb  8 17:22:36 2023,1675866147,1.30,1545.0
Wed Feb  8 17:23:16 2023,1675866162,5.97,-1765.04
Wed Feb  8 17:23:58 2023,1675866203,6.41,545.22
Wed Feb  8 17:24:10 2023,1675866245,1.10,1718.9
Wed Feb  8 17:25:56 2023,1675866257,284.74,-7790.33
Wed Feb  8 17:26:07 2023,1675866362,1.03,3153.2
Wed Feb  8 17:26:23 2023,1675866373,1.35,3010.0
Wed Feb  8 17:27:06 2023,1675866389,7.25,-8166.9
Wed Feb  8 17:27:18 2023,1675866433,1.06,2840.3
